ID Giao Dịch,Ngày,Chi Nhánh,Khu Vực,Nhân Viên,Khách Hàng,Tuổi,Giới Tính,Địa Chỉ,Hãng Xe,Tên Xe,Loại Xe,Màu Sắc,Giá Niêm Yết,Nguồn Khách,Hình Thức,Dịch Vụ,Khuyến Mãi,Tổng Cộng
KHB-XM-000998,03/07/2025,CN Hai Bà Trưng,Hà Nội,NV_169,Vũ Minh,32,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Trắng,49500000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Đăng ký xe, Phủ nano",0,51300000
KHB-XM-000999,01/05/2025,CN Hai Bà Trưng,Hà Nội,NV_125,Phan Dũng,43,Nam,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Vàng,19000000,Người quen giới thiệu,Thanh toán chuẩn,"Dán keo, Khung bảo vệ, Đăng ký xe, Phủ nano",500000,20300000
KHB-XM-001000,28/06/2025,CN Thanh Khê,Đà Nẵng,NV_184,Nguyễn Chi,27,Nữ,Đà Nẵng,Honda,Honda Wave RSX FI,Xe số,Đen,22500000,TikTok,Trả góp,"Phủ nano, Đăng ký xe",500000,22900000
KHB-XM-001001,30/05/2025,CN Quận 5,TP Hồ Chí Minh,NV_105,Nguyễn Hùng,49,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Trắng,28000000,Facebook,Trả góp,"Dán keo, Khung bảo vệ, Phủ nano, Đăng ký xe",0,29800000
KHB-XM-001002,04/08/2025,CN Bình Tân,TP Hồ Chí Minh,NV_175,Phạm An,23,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Xanh dương,46000000,Người quen giới thiệu,Trả góp,"Dán keo, Khung bảo vệ",0,46900000
KHB-XM-001003,07/02/2025,CN Long Biên,Hà Nội,NV_193,Lê Giang,21,Nam,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Đỏ,49500000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Bảo hiểm dân sự",0,50400000
KHB-XM-001004,11/12/2025,CN Liên Chiểu,Đà Nẵng,NV_186,Lê Hạnh,22,Nam,Đà Nẵng,Yamaha,Yamaha NVX 155,Tay ga,Xám xi măng,55000000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Đăng ký xe, Dán keo, Bảo hiểm dân sự",0,56800000
KHB-XM-001005,06/03/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_121,Hoàng An,42,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Xanh dương,48500000,Facebook,Thanh toán chuẩn,Khung bảo vệ,0,48950000
KHB-XM-001006,05/07/2025,CN Bình Tân,TP Hồ Chí Minh,NV_177,Phạm Nam,50,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Xám xi măng,53500000,Website hệ thống,Thanh toán chuẩn,"Đăng ký xe, Dán keo, Bảo hiểm dân sự",0,54850000
KHB-XM-001007,23/11/2025,CN Đống Đa,Hà Nội,NV_110,Trần Linh,58,Nữ,Hà Nội,Honda,Honda Wave Alpha,Xe số,Xám xi măng,18500000,Người quen giới thiệu,Trả góp,"Bảo hiểm dân sự, Dán keo, Khung bảo vệ, Đăng ký xe",0,20300000
KHB-XM-001008,31/01/2025,CN Long Biên,Hà Nội,NV_193,Vũ Giang,56,Nữ,Hà Nội,Honda,Honda Lead 125,Tay ga,Vàng,40000000,Facebook,Thanh toán chuẩn,"Đăng ký xe, Phủ nano, Dán keo",0,41350000
KHB-XM-001009,28/10/2025,CN Quận 10,TP Hồ Chí Minh,NV_103,Phan Hạnh,31,Nam,TP Hồ Chí Minh,Honda,Honda Wave Alpha,Xe số,Đỏ,18500000,Facebook,Thanh toán chuẩn,Dán keo,500000,18450000
KHB-XM-001010,06/06/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_190,Vũ Dũng,28,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Vàng,48500000,Facebook,Trả góp,"Dán keo, Phủ nano, Bảo hiểm dân sự",0,49850000
KHB-XM-001011,17/03/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_113,Huỳnh Dũng,59,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius,Xe số,Trắng,19000000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Đăng ký xe, Dán keo, Phủ nano",0,20800000
KHB-XM-001012,19/12/2025,CN Liên Chiểu,Đà Nẵng,NV_156,Phạm Khánh,41,Nam,Đà Nẵng,Yamaha,Yamaha Sirius,Xe số,Đen,19000000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Đăng ký xe, Dán keo, Khung bảo vệ",500000,20300000
KHB-XM-001013,03/02/2025,CN Hai Bà Trưng,Hà Nội,NV_162,Lê Bình,23,Nữ,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Vàng,53500000,Website hệ thống,Thanh toán chuẩn,"Dán keo, Đăng ký xe, Khung bảo vệ, Bảo hiểm dân sự",0,55300000
KHB-XM-001014,13/08/2025,CN Hoàn Kiếm,Hà Nội,NV_145,Hoàng An,61,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Đỏ,21500000,Website hệ thống,Trả góp,Bảo hiểm dân sự,0,21950000
KHB-XM-001015,23/02/2025,CN Tân Bình,TP Hồ Chí Minh,NV_127,Phan Hùng,20,Nữ,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Xám xi măng,110000000,Facebook,Trả góp,"Dán keo, Đăng ký xe, Bảo hiểm dân sự",0,111350000
KHB-XM-001016,03/10/2025,CN Hải Châu,Đà Nẵng,NV_169,Huỳnh Quân,63,Nam,Đà Nẵng,Yamaha,Yamaha Exciter 155,Xe côn,Xanh dương,48500000,Website hệ thống,Thanh toán chuẩn,"Dán keo, Khung bảo vệ",0,49400000
KHB-XM-001017,24/06/2025,CN Hoàn Kiếm,Hà Nội,NV_168,Vũ Minh,45,Nữ,Hà Nội,Honda,Honda Blade 110,Xe số,Trắng,19500000,TikTok,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe",0,20400000
KHB-XM-001018,29/09/2025,CN Thanh Xuân,Hà Nội,NV_115,Hoàng Minh,50,Nam,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Xanh dương,19000000,YouTube,Trả góp,"Đăng ký xe, Khung bảo vệ, Dán keo",500000,19850000
KHB-XM-001019,15/07/2025,CN Hai Bà Trưng,Hà Nội,NV_106,Huỳnh Khánh,52,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Đỏ,42500000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự, Đăng ký xe, Dán keo",0,44300000
KHB-XM-001020,27/12/2025,CN Hoàn Kiếm,Hà Nội,NV_190,Phạm Quân,21,Nữ,Hà Nội,Yamaha,Yamaha Jupiter Finn,Xe số,Xanh dương,28000000,Tự tìm kiếm,Thanh toán chuẩn,Phủ nano,0,28450000
KHB-XM-001021,15/01/2025,CN Thanh Khê,Đà Nẵng,NV_128,Phạm Hạnh,54,Nam,Đà Nẵng,Honda,Honda Wave Alpha,Xe số,Đen,18500000,Người quen giới thiệu,Trả góp,Khung bảo vệ,0,18950000
KHB-XM-001022,24/07/2025,CN Quận 5,TP Hồ Chí Minh,NV_153,Nguyễn Linh,49,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Vàng,28000000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Bảo hiểm dân sự",500000,28400000
KHB-XM-001023,17/06/2025,CN Hoàn Kiếm,Hà Nội,NV_169,Huỳnh Giang,56,Nam,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Vàng,19000000,YouTube,Thanh toán chuẩn,Phủ nano,500000,18950000
KHB-XM-001024,12/06/2025,CN Hoàn Kiếm,Hà Nội,NV_181,Phạm Hùng,45,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Xanh dương,42500000,Tự tìm kiếm,Trả góp,"Đăng ký xe, Dán keo, Khung bảo vệ, Phủ nano",0,44300000
KHB-XM-001025,31/08/2025,CN Liên Chiểu,Đà Nẵng,NV_128,Vũ Quân,50,Nam,Đà Nẵng,Honda,Honda Wave RSX FI,Xe số,Đen,22500000,Người quen giới thiệu,Thanh toán chuẩn,Phủ nano,0,22950000
KHB-XM-001026,20/12/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_153,Vũ Dũng,19,Nữ,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Xanh dương,40000000,YouTube,Thanh toán chuẩn,Dán keo,0,40450000
KHB-XM-001027,27/06/2025,CN Quận 5,TP Hồ Chí Minh,NV_181,Hoàng Minh,46,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Vàng,40000000,Người quen giới thiệu,Trả góp,"Bảo hiểm dân sự, Phủ nano",0,40900000
KHB-XM-001028,06/04/2025,CN Bình Tân,TP Hồ Chí Minh,NV_113,Phan Hạnh,26,Nữ,TP Hồ Chí Minh,Honda,Honda Wave Alpha,Xe số,Vàng,18500000,YouTube,Trả góp,Bảo hiểm dân sự,0,18950000
KHB-XM-001029,07/08/2025,CN Long Biên,Hà Nội,NV_150,Nguyễn Quân,53,Nữ,Hà Nội,Honda,Honda Future 125 FI,Xe số,Đen,31000000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Bảo hiểm dân sự",500000,31400000
KHB-XM-001030,06/10/2025,CN Tân Bình,TP Hồ Chí Minh,NV_132,Hoàng Quân,60,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Trắng,53500000,YouTube,Thanh toán chuẩn,"Dán keo, Phủ nano",0,54400000
KHB-XM-001031,16/08/2025,CN Cầu Giấy,Hà Nội,NV_168,Hoàng Hạnh,54,Nam,Hà Nội,Honda,Honda Lead 125,Tay ga,Đỏ,40000000,Người quen giới thiệu,Thanh toán chuẩn,"Dán keo, Bảo hiểm dân sự",0,40900000
KHB-XM-001032,05/04/2025,CN Quận 1,TP Hồ Chí Minh,NV_157,Nguyễn Hùng,39,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Burgman Street,Tay ga,Trắng,49500000,Facebook,Thanh toán chuẩn,"Phủ nano, Đăng ký xe",0,50400000
KHB-XM-001033,02/07/2025,CN Hải Châu,Đà Nẵng,NV_164,Trần Bình,59,Nữ,Đà Nẵng,Honda,Honda SH 150i ABS,Tay ga,Đỏ,110000000,Website hệ thống,Trả góp,"Phủ nano, Bảo hiểm dân sự, Đăng ký xe, Khung bảo vệ",0,111800000
KHB-XM-001034,22/02/2025,CN Thanh Khê,Đà Nẵng,NV_108,Nguyễn Linh,46,Nữ,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Đỏ,28000000,TikTok,Thanh toán chuẩn,Bảo hiểm dân sự,0,28450000
KHB-XM-001035,16/06/2025,CN Hai Bà Trưng,Hà Nội,NV_185,Phạm Bình,37,Nam,Hà Nội,Yamaha,Yamaha NVX 155,Tay ga,Trắng,55000000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe, Dán keo, Khung bảo vệ",0,56800000
KHB-XM-001036,17/02/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_181,Hoàng Chi,30,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Janus,Tay ga,Đỏ,29500000,Người quen giới thiệu,Thanh toán chuẩn,Khung bảo vệ,0,29950000
KHB-XM-001037,01/10/2025,CN Hai Bà Trưng,Hà Nội,NV_136,Hoàng Bình,33,Nam,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Đỏ,29500000,Website hệ thống,Thanh toán chuẩn,"Đăng ký xe, Khung bảo vệ, Bảo hiểm dân sự",0,30850000
KHB-XM-001038,22/11/2025,CN Quận 5,TP Hồ Chí Minh,NV_132,Huỳnh Bình,22,Nam,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Đen,42500000,Người quen giới thiệu,Trả góp,"Phủ nano, Bảo hiểm dân sự, Dán keo",0,43850000
KHB-XM-001039,04/04/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_179,Hoàng Linh,43,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Trắng,40000000,TikTok,Trả góp,"Dán keo, Bảo hiểm dân sự",0,40900000
KHB-XM-001040,13/09/2025,CN Quận 1,TP Hồ Chí Minh,NV_131,Huỳnh Bình,64,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Vàng,21500000,YouTube,Trả góp,"Dán keo, Đăng ký xe, Bảo hiểm dân sự",0,22850000
KHB-XM-001041,26/11/2025,CN Quận 1,TP Hồ Chí Minh,NV_103,Vũ Linh,41,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,YouTube,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự, Đăng ký xe, Phủ nano",0,44300000
KHB-XM-001042,30/09/2025,CN Thanh Khê,Đà Nẵng,NV_199,Phạm Bình,53,Nam,Đà Nẵng,Honda,Honda Blade 110,Xe số,Trắng,19500000,Tự tìm kiếm,Thanh toán chuẩn,"Dán keo, Phủ nano",500000,19900000
KHB-XM-001043,30/10/2025,CN Cầu Giấy,Hà Nội,NV_155,Lê Chi,39,Nữ,Hà Nội,Honda,Honda Lead 125,Tay ga,Xanh dương,40000000,Tự tìm kiếm,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự, Dán keo, Đăng ký xe",0,41800000
KHB-XM-001044,07/06/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_168,Vũ Minh,41,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Xám xi măng,28000000,TikTok,Trả góp,"Khung bảo vệ, Dán keo, Đăng ký xe",500000,28850000
KHB-XM-001045,08/06/2025,CN Thanh Xuân,Hà Nội,NV_167,Hoàng Dũng,20,Nam,Hà Nội,Honda,Honda Wave RSX FI,Xe số,Trắng,22500000,Facebook,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo, Đăng ký xe, Khung bảo vệ",0,24300000
KHB-XM-001046,01/12/2025,CN Thanh Khê,Đà Nẵng,NV_149,Nguyễn Bình,65,Nam,Đà Nẵng,Honda,Honda Air Blade 125,Tay ga,Trắng,42500000,Facebook,Trả góp,"Khung bảo vệ, Phủ nano, Đăng ký xe, Bảo hiểm dân sự",0,44300000
KHB-XM-001047,15/04/2025,CN Quận 10,TP Hồ Chí Minh,NV_156,Lê Quân,30,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Đen,40000000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo",0,40900000
KHB-XM-001048,19/07/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_145,Phạm Hùng,36,Nữ,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Xanh dương,33000000,Website hệ thống,Trả góp,"Khung bảo vệ, Phủ nano, Bảo hiểm dân sự",0,34350000
KHB-XM-001049,11/09/2025,CN Liên Chiểu,Đà Nẵng,NV_147,Hoàng Bình,63,Nam,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Vàng,28000000,Website hệ thống,Thanh toán chuẩn,Dán keo,0,28450000
KHB-XM-001050,08/09/2025,CN Cầu Giấy,Hà Nội,NV_152,Phan Linh,41,Nữ,Hà Nội,Yamaha,Yamaha Exciter 155,Xe côn,Xanh dương,48500000,TikTok,Trả góp,Đăng ký xe,0,48950000
KHB-XM-001051,27/09/2025,CN Đống Đa,Hà Nội,NV_111,Vũ Nam,43,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Đen,49500000,Người quen giới thiệu,Trả góp,"Phủ nano, Khung bảo vệ",0,50400000
KHB-XM-001052,10/11/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_177,Huỳnh An,38,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Xanh dương,28000000,YouTube,Thanh toán chuẩn,"Đăng ký xe, Dán keo, Bảo hiểm dân sự",500000,28850000
KHB-XM-001053,30/01/2025,CN Liên Chiểu,Đà Nẵng,NV_186,Huỳnh Giang,33,Nữ,Đà Nẵng,Honda,Honda SH 150i ABS,Tay ga,Xanh dương,110000000,TikTok,Thanh toán chuẩn,Dán keo,0,110450000
KHB-XM-001054,06/06/2025,CN Hai Bà Trưng,Hà Nội,NV_169,Phạm Quân,24,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Trắng,42500000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Phủ nano, Bảo hiểm dân sự, Khung bảo vệ",0,44300000
KHB-XM-001055,27/04/2025,CN Hai Bà Trưng,Hà Nội,NV_171,Trần An,20,Nữ,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Xám xi măng,110000000,Facebook,Trả góp,Đăng ký xe,0,110450000
KHB-XM-001056,26/07/2025,CN Thanh Khê,Đà Nẵng,NV_139,Nguyễn Giang,24,Nam,Đà Nẵng,Honda,Honda Winner X,Xe côn,Đỏ,46000000,TikTok,Trả góp,"Phủ nano, Dán keo, Khung bảo vệ, Đăng ký xe",0,47800000
KHB-XM-001057,04/12/2025,CN Bình Tân,TP Hồ Chí Minh,NV_105,Phạm Giang,63,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Đỏ,46000000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Phủ nano",0,46900000
KHB-XM-001058,12/06/2025,CN Quận 5,TP Hồ Chí Minh,NV_151,Huỳnh An,54,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Janus,Tay ga,Vàng,29500000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Khung bảo vệ",0,30400000
KHB-XM-001059,22/03/2025,CN Thanh Khê,Đà Nẵng,NV_144,Hoàng Bình,62,Nam,Đà Nẵng,Suzuki,Suzuki Satria F150,Xe côn,Xanh dương,53500000,Facebook,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo",0,54400000
KHB-XM-001060,04/03/2025,CN Thanh Xuân,Hà Nội,NV_106,Vũ Bình,53,Nam,Hà Nội,Honda,Honda Wave Alpha,Xe số,Xám xi măng,18500000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Phủ nano, Dán keo, Khung bảo vệ",0,20300000
KHB-XM-001061,20/10/2025,CN Tân Bình,TP Hồ Chí Minh,NV_192,Lê Nam,63,Nam,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Trắng,46000000,Tự tìm kiếm,Thanh toán chuẩn,Bảo hiểm dân sự,0,46450000
KHB-XM-001062,29/05/2025,CN Liên Chiểu,Đà Nẵng,NV_176,Huỳnh Giang,48,Nữ,Đà Nẵng,Yamaha,Yamaha Sirius FI,Xe số,Xám xi măng,21500000,Website hệ thống,Thanh toán chuẩn,"Đăng ký xe, Khung bảo vệ, Dán keo, Bảo hiểm dân sự",500000,22800000
KHB-XM-001063,04/11/2025,CN Quận 5,TP Hồ Chí Minh,NV_121,Vũ Quân,65,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Trắng,42500000,Website hệ thống,Trả góp,"Đăng ký xe, Phủ nano",0,43400000
KHB-XM-001064,18/07/2025,CN Thanh Khê,Đà Nẵng,NV_104,Hoàng An,48,Nữ,Đà Nẵng,Honda,Honda Blade 110,Xe số,Xám xi măng,19500000,Tự tìm kiếm,Thanh toán chuẩn,"Đăng ký xe, Dán keo, Phủ nano",500000,20350000
KHB-XM-001065,01/04/2025,CN Quận 10,TP Hồ Chí Minh,NV_131,Hoàng Nam,52,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Đen,42500000,Người quen giới thiệu,Thanh toán chuẩn,"Khung bảo vệ, Dán keo",0,43400000
KHB-XM-001066,28/03/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_152,Huỳnh Minh,18,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Vàng,48500000,Website hệ thống,Trả góp,"Đăng ký xe, Dán keo, Bảo hiểm dân sự, Phủ nano",0,50300000
KHB-XM-001067,17/01/2025,CN Tân Bình,TP Hồ Chí Minh,NV_198,Hoàng Hùng,56,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Burgman Street,Tay ga,Đỏ,49500000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Khung bảo vệ, Phủ nano, Bảo hiểm dân sự",0,51300000
KHB-XM-001068,24/10/2025,CN Đống Đa,Hà Nội,NV_118,Huỳnh Dũng,57,Nam,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Đỏ,50500000,YouTube,Thanh toán chuẩn,"Khung bảo vệ, Phủ nano, Bảo hiểm dân sự",0,51850000
KHB-XM-001069,19/01/2025,CN Hải Châu,Đà Nẵng,NV_184,Vũ Hạnh,19,Nam,Đà Nẵng,Yamaha,Yamaha Grande,Tay ga,Xanh dương,46500000,YouTube,Trả góp,"Đăng ký xe, Khung bảo vệ",0,47400000
KHB-XM-001070,08/09/2025,CN Liên Chiểu,Đà Nẵng,NV_189,Lê Nam,42,Nữ,Đà Nẵng,Yamaha,Yamaha Sirius FI,Xe số,Xám xi măng,21500000,TikTok,Trả góp,"Đăng ký xe, Dán keo, Phủ nano",0,22850000
KHB-XM-001071,26/12/2025,CN Quận 1,TP Hồ Chí Minh,NV_109,Lê An,46,Nam,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đen,55000000,Website hệ thống,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Đăng ký xe",0,56350000
KHB-XM-001072,20/10/2025,CN Thanh Khê,Đà Nẵng,NV_176,Hoàng Hùng,53,Nữ,Đà Nẵng,Honda,Honda Blade 110,Xe số,Đen,19500000,Facebook,Thanh toán chuẩn,"Dán keo, Đăng ký xe, Bảo hiểm dân sự",500000,20350000
KHB-XM-001073,30/11/2025,CN Hoàn Kiếm,Hà Nội,NV_179,Phan Quân,42,Nữ,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Trắng,29500000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Phủ nano, Dán keo, Đăng ký xe",0,31300000
KHB-XM-001074,02/08/2025,CN Liên Chiểu,Đà Nẵng,NV_137,Hoàng Nam,55,Nam,Đà Nẵng,Suzuki,Suzuki Burgman Street,Tay ga,Trắng,49500000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe",0,50400000
KHB-XM-001075,27/06/2025,CN Thanh Khê,Đà Nẵng,NV_106,Nguyễn Minh,35,Nữ,Đà Nẵng,Honda,Honda Lead 125,Tay ga,Đen,40000000,Tự tìm kiếm,Thanh toán chuẩn,Dán keo,0,40450000
KHB-XM-001076,29/11/2025,CN Tân Bình,TP Hồ Chí Minh,NV_143,Hoàng Hạnh,19,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Xám xi măng,46500000,YouTube,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe",0,47400000
KHB-XM-001077,22/10/2025,CN Thanh Xuân,Hà Nội,NV_195,Vũ Hùng,59,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Xanh dương,49500000,Facebook,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo",0,50400000
KHB-XM-001078,18/01/2025,CN Quận 5,TP Hồ Chí Minh,NV_104,Trần Giang,35,Nam,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Đen,110000000,Facebook,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Phủ nano, Bảo hiểm dân sự",0,111800000
KHB-XM-001079,24/10/2025,CN Cầu Giấy,Hà Nội,NV_125,Vũ Hạnh,36,Nữ,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Xám xi măng,19000000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Dán keo",500000,19850000
KHB-XM-001080,16/10/2025,CN Thanh Xuân,Hà Nội,NV_199,Lê Hùng,32,Nam,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Vàng,29500000,Tự tìm kiếm,Trả góp,"Đăng ký xe, Khung bảo vệ, Bảo hiểm dân sự",0,30850000
KHB-XM-001081,14/01/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_188,Hoàng Minh,39,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Xanh dương,46500000,Website hệ thống,Thanh toán chuẩn,Đăng ký xe,0,46950000
KHB-XM-001082,31/07/2025,CN Bình Tân,TP Hồ Chí Minh,NV_182,Huỳnh Bình,62,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Xanh dương,33000000,Người quen giới thiệu,Thanh toán chuẩn,"Khung bảo vệ, Phủ nano",0,33900000
KHB-XM-001083,12/12/2025,CN Hai Bà Trưng,Hà Nội,NV_114,Huỳnh Bình,41,Nam,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Xám xi măng,42500000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Phủ nano, Dán keo, Đăng ký xe",0,44300000
KHB-XM-001084,06/07/2025,CN Cầu Giấy,Hà Nội,NV_184,Phan Giang,25,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Trắng,49500000,YouTube,Thanh toán chuẩn,"Dán keo, Bảo hiểm dân sự",0,50400000
KHB-XM-001085,20/09/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_139,Huỳnh Khánh,55,Nam,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,YouTube,Trả góp,"Dán keo, Khung bảo vệ",0,43400000
KHB-XM-001086,28/08/2025,CN Quận 10,TP Hồ Chí Minh,NV_111,Phan Linh,29,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius,Xe số,Trắng,19000000,Tự tìm kiếm,Trả góp,"Khung bảo vệ, Đăng ký xe, Bảo hiểm dân sự, Dán keo",0,20800000
KHB-XM-001087,18/02/2025,CN Quận 10,TP Hồ Chí Minh,NV_119,Vũ Dũng,19,Nam,TP Hồ Chí Minh,Honda,Honda Future 125 FI,Xe số,Vàng,31000000,YouTube,Trả góp,"Bảo hiểm dân sự, Dán keo, Khung bảo vệ, Đăng ký xe",500000,32300000
KHB-XM-001088,21/09/2025,CN Quận 10,TP Hồ Chí Minh,NV_135,Trần An,29,Nữ,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Trắng,33000000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo",0,33900000
KHB-XM-001089,21/08/2025,CN Tân Bình,TP Hồ Chí Minh,NV_131,Hoàng Hạnh,25,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Burgman Street,Tay ga,Trắng,49500000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Phủ nano",0,50400000
KHB-XM-001090,23/07/2025,CN Bình Tân,TP Hồ Chí Minh,NV_135,Huỳnh Chi,22,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Đỏ,48500000,Facebook,Trả góp,"Đăng ký xe, Bảo hiểm dân sự, Dán keo",0,49850000
KHB-XM-001091,07/08/2025,CN Thanh Xuân,Hà Nội,NV_145,Trần Bình,44,Nam,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Đen,110000000,YouTube,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Dán keo, Bảo hiểm dân sự",0,111800000
